시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
대구광역시,달성군,군도,,테크노상업로,2,대구광역시 달성군 유가읍 테크노상업로 120,대구광역시 달성군 유가읍 봉리 648,35.693493,128.463578,3,2,N,469,1,4,3,녹색/녹색화살표+황색+적색,42+3+85,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,2,대구광역시 달성군 유가읍 테크노북로9길 16,대구광역시 달성군 유가읍 봉리 655,35.693506,128.463996,3,2,N,471,1,4,3,녹색/녹색화살표+황색+적색,42+3+85,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,2,대구광역시 달성군 유가읍 테크노상업로 100,대구광역시 달성군 유가읍 봉리 648,35.693452,128.460575,3,2,Y,534,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,38+4+12+4+72,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,2,대구광역시 달성군 유가읍 테크노상업로 108,대구광역시 달성군 유가읍 봉리 648,35.693456,128.461028,3,2,Y,537,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,38+4+12+4+72,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,1,대구광역시 달성군 유가읍 테크노상업로 111,대구광역시 달성군 유가읍 봉리 648,35.693702,128.4611,3,2,Y,538,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,38+4+12+4+72,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,1,대구광역시 달성군 유가읍 테크노상업로 99,대구광역시 달성군 유가읍 봉리 648,35.6937,128.460643,3,2,Y,541,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,38+4+12+4+72,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,2,대구광역시 달성군 현풍읍 테크노상업로 68,대구광역시 달성군 현풍읍 중리 539,35.693469,128.457501,3,2,N,606,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,35+4+12+4+75,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,2,대구광역시 달성군 유가읍 테크노중앙대로 254,대구광역시 달성군 유가읍 봉리 629,35.693452,128.458015,3,2,N,609,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,35+4+12+4+75,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,1,대구광역시 달성군 현풍읍 테크노북로4길 27,대구광역시 달성군 유가읍 봉리 648,35.693662,128.458066,3,2,N,610,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,35+4+12+4+75,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,1,대구광역시 달성군 현풍읍 테크노북로4길 27,대구광역시 달성군 현풍읍 중리 539,35.693698,128.457558,3,2,N,613,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,35+4+12+4+75,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,2,대구광역시 달성군 현풍읍 테크노상업로 52,대구광역시 달성군 현풍읍 중리 539,35.6933,128.455744,3,2,Y,614,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,56+3+32+3+36,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,2,대구광역시 달성군 현풍읍 테크노상업로 62,대구광역시 달성군 현풍읍 중리 539,35.693379,128.456078,3,2,Y,617,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,56+3+32+3+36,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,1,대구광역시 달성군 현풍읍 테크노북로4길 27,대구광역시 달성군 현풍읍 중리 539,35.693613,128.456128,3,2,Y,618,1,3,3,녹색+황색+적색,56+3+71,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,1,대구광역시 달성군 현풍읍 테크노상업로 49,대구광역시 달성군 현풍읍 중리 539,35.693532,128.455719,3,2,Y,621,1,3,3,녹색+황색+적색,56+3+71,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,1,대구광역시 달성군 현풍읍 테크노대로 54,대구광역시 달성군 현풍읍 중리 544,35.689041,128.45301,3,2,N,643,1,4,3,녹색/녹색화살표+황색+적색,35+3+122,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,1,대구광역시 달성군 현풍읍 테크노북로2길 30,대구광역시 달성군 현풍읍 중리 488-2,35.689465,128.452988,3,2,N,644,1,4,3,녹색/녹색화살표+황색+적색,35+3+122,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,2,대구광역시 달성군 현풍읍 테크노상업로 20,대구광역시 달성군 현풍읍 중리 539,35.691062,128.453327,3,2,Y,655,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,57+3+32+3+35,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,2,대구광역시 달성군 현풍읍 테크노상업로 26,대구광역시 달성군 현풍읍 중리 539,35.691323,128.45341,3,2,Y,656,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,57+3+32+3+35,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,1,대구광역시 달성군 현풍읍 테크노상업로 33,대구광역시 달성군 현풍읍 중리 539,35.691469,128.453184,3,2,Y,659,1,3,3,녹색+황색+적색,57+3+70,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,1,대구광역시 달성군 현풍읍 테크노북로2길 30,대구광역시 달성군 현풍읍 중리 539,35.691166,128.453064,3,2,Y,660,1,3,3,녹색+황색+적색,57+3+70,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,2,대구광역시 달성군 현풍읍 테크노상업로 40,대구광역시 달성군 현풍읍 중리 539,35.692446,128.454184,3,2,Y,666,1,3,3,녹색+황색+적색,63+3+64,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,2,대구광역시 달성군 현풍읍 테크노상업로 46,대구광역시 달성군 현풍읍 중리 539,35.692642,128.45443,3,2,Y,669,1,3,3,녹색+황색+적색,63+3+64,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,1,대구광역시 달성군 현풍읍 테크노상업로 49,대구광역시 달성군 현풍읍 중리 539,35.692819,128.454302,3,2,Y,670,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,63+3+29+3+32,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로,1,대구광역시 달성군 현풍읍 테크노상업로 33,대구광역시 달성군 현풍읍 중리 539,35.692619,128.454056,3,2,Y,673,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,63+3+29+3+32,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로2길,2,대구광역시 달성군 현풍읍 테크노공원로 21,대구광역시 달성군 현풍읍 중리 541,35.691397,128.455682,2,2,N,636,2,2,2,녹색+적색,17+113,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로2길,1,대구광역시 달성군 현풍읍 테크노상업로2길 19,대구광역시 달성군 현풍읍 중리 541,35.691473,128.455785,2,2,N,637,2,2,2,녹색+적색,17+113,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로2길,2,대구광역시 달성군 현풍읍 테크노상업로 40,대구광역시 달성군 현풍읍 중리 541,35.692484,128.454299,2,2,N,674,2,2,2,녹색+적색,18+112,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로2길,1,대구광역시 달성군 현풍읍 테크노상업로 46,대구광역시 달성군 현풍읍 중리 541,35.692532,128.454455,2,2,N,675,2,2,2,녹색+적색,18+112,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로2길,2,대구광역시 달성군 현풍읍 테크노공원로 21,대구광역시 달성군 현풍읍 중리 541,35.691397,128.455682,3,2,N,634,1,3,3,녹색화살표+황색+적색,26+3+101,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로2길,2,대구광역시 달성군 현풍읍 테크노공원로 16,대구광역시 달성군 현풍읍 중리 543,35.691232,128.455881,3,2,N,635,1,3,3,녹색화살표+황색+적색,26+3+101,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로2길,1,대구광역시 달성군 현풍읍 테크노상업로 46,대구광역시 달성군 현풍읍 중리 541,35.692532,128.454455,3,2,N,676,1,3,3,녹색화살표+황색+적색,29+3+98,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로2길,1,대구광역시 달성군 현풍읍 테크노상업로 49,대구광역시 달성군 현풍읍 중리 539,35.692749,128.454213,3,2,N,677,1,3,3,녹색화살표+황색+적색,29+3+98,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로4길,1,대구광역시 달성군 유가읍 테크노공원로 73,대구광역시 달성군 유가읍 봉리 650,35.69186,128.460928,2,2,N,522,2,2,2,녹색+적색,19+111,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로4길,2,대구광역시 달성군 유가읍 테크노공원로 69,대구광역시 달성군 유가읍 봉리 650,35.691911,128.460764,2,2,N,523,2,2,2,녹색+적색,19+111,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로4길,1,대구광역시 달성군 유가읍 테크노상업로 108,대구광역시 달성군 유가읍 봉리 650,35.693384,128.460894,2,2,N,526,2,2,2,녹색+적색,20+110,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로4길,2,대구광역시 달성군 유가읍 테크노상업로 100,대구광역시 달성군 유가읍 봉리 648,35.693429,128.460718,2,2,N,528,2,2,2,녹색+적색,20+110,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로4길,2,대구광역시 달성군 유가읍 테크노공원로 58,대구광역시 달성군 유가읍 봉리 652,35.691638,128.460738,3,2,N,524,1,3,3,녹색화살표+황색+적색,26+3+101,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로4길,2,대구광역시 달성군 유가읍 테크노공원로 69,대구광역시 달성군 유가읍 봉리 650,35.691911,128.460764,3,2,N,525,1,3,3,녹색화살표+황색+적색,26+3+101,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로4길,1,대구광역시 달성군 유가읍 테크노상업로 108,대구광역시 달성군 유가읍 봉리 650,35.693384,128.460894,3,2,N,527,1,4,3,녹색/녹색화살표+황색+적색,32+4+94,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노상업로4길,1,대구광역시 달성군 유가읍 테크노상업로 111,대구광역시 달성군 유가읍 봉리 647,35.69374,128.460947,3,2,N,530,1,4,3,녹색/녹색화살표+황색+적색,32+4+94,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노대로 195,대구광역시 달성군 유가읍 상리 932-1,35.689113,128.469726,2,2,Y,269,2,2,2,녹색+적색,33+127,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로10길 1,대구광역시 달성군 유가읍 용리 894,35.689056,128.47005,2,2,Y,272,2,2,2,녹색+적색,33+127,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로10길 1,대구광역시 달성군 유가읍 용리 894,35.689472,128.470047,2,2,Y,273,2,2,2,녹색+적색,33+127,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노대로 195,대구광역시 달성군 유가읍 봉리 657,35.689529,128.469736,2,2,Y,276,2,2,2,녹색+적색,33+127,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로12길 4,대구광역시 달성군 유가읍 용리 887,35.69341,128.469988,2,2,Y,285,2,2,2,녹색+적색,28+132,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로12길 3,대구광역시 달성군 유가읍 용리 886,35.693774,128.469987,2,2,Y,288,2,2,2,녹색+적색,28+132,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노대로5길 58,대구광역시 달성군 유가읍 봉리 657,35.693828,128.469708,2,2,Y,289,2,2,2,녹색+적색,28+132,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노북로9길 42,대구광역시 달성군 유가읍 봉리 657,35.693463,128.469711,2,2,Y,292,2,2,2,녹색+적색,28+132,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노순환로 423,대구광역시 달성군 유가읍 쌍계리 654,35.700536,128.467734,2,2,Y,301,2,2,2,녹색+적색,38+122,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 현풍로47길 69,대구광역시 달성군 유가읍 쌍계리 654,35.700904,128.46752,2,2,Y,307,2,2,2,녹색+적색,41+119,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 현풍로47길 69,대구광역시 달성군 유가읍 쌍계리 654,35.700912,128.467643,2,2,Y,309,2,2,2,녹색+적색,41+119,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 휴양림길 694-11,대구광역시 달성군 유가읍 쌍계리 654,35.701161,128.467805,2,2,Y,312,2,2,2,녹색+적색,41+119,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 휴양림길 694-11,대구광역시 달성군 유가읍 쌍계리 654,35.70199,128.467696,2,2,Y,313,2,2,2,녹색+적색,41+119,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로 423,대구광역시 달성군 유가읍 쌍계리 647,35.700658,128.468116,2,2,Y,316,2,2,2,녹색+적색,38+122,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로8길 8,대구광역시 달성군 유가읍 금리 1172,35.681092,128.464971,2,2,Y,331,2,2,2,녹색+적색,34+126,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로8길 9,대구광역시 달성군 유가읍 용리 894-2,35.681253,128.465308,2,2,Y,332,2,2,2,녹색+적색,34+126,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노순환로7길 10,대구광역시 달성군 유가읍 상리 932,35.681507,128.465202,2,2,Y,335,2,2,2,녹색+적색,34+126,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노순환로7길 9,대구광역시 달성군 유가읍 상리 932,35.681353,128.464851,2,2,Y,336,2,2,2,녹색+적색,34+126,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노중앙대로 80,대구광역시 달성군 유가읍 금리 1172,35.67794,128.458761,2,2,N,703,2,2,2,녹색+적색,34+126,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노중앙대로 80,대구광역시 달성군 유가읍 금리 1172,35.678182,128.459263,2,2,N,704,2,2,2,녹색+적색,34+126,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노중앙대로 90,대구광역시 달성군 유가읍 상리 932,35.678431,128.459137,2,2,N,707,2,2,2,녹색+적색,34+126,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노중앙대로 90,대구광역시 달성군 유가읍 금리 1172,35.678201,128.458648,2,2,N,708,2,2,2,녹색+적색,34+126,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로4길 8,대구광역시 달성군 유가읍 금리 1145-8,35.676346,128.455617,2,2,Y,770,2,2,2,녹색+적색,30+130,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로4길 11,대구광역시 달성군 유가읍 금리 1180,35.676517,128.455969,2,2,Y,771,2,2,2,녹색+적색,30+130,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노순환로3길 16,대구광역시 달성군 유가읍 금리 1172,35.676773,128.45587,2,2,Y,774,2,2,2,녹색+적색,30+130,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노순환로3길 3,대구광역시 달성군 유가읍 금리 1172,35.67662,128.455529,2,2,Y,775,2,2,2,녹색+적색,30+130,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노중앙대로1길 68,대구광역시 달성군 유가읍 유곡리 1169,35.674807,128.452582,2,2,Y,860,2,2,2,녹색+적색,31+129,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노중앙대로1길 68,대구광역시 달성군 유가읍 금리 1173,35.674952,128.452916,2,2,Y,861,2,2,2,녹색+적색,31+129,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노순환로1길 11,대구광역시 달성군 유가읍 금리 1172,35.675228,128.452828,2,2,Y,864,2,2,2,녹색+적색,31+129,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노순환로1길 11,대구광역시 달성군 유가읍 금리 1172,35.675075,128.452492,2,2,Y,865,2,2,2,녹색+적색,31+129,2,3,1,N,0:00,0:00,N,Y,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 비슬로64길 52-1,대구광역시 달성군 유가읍 유곡리 780,35.672995,128.448794,2,2,Y,1018,2,2,2,녹색+적색,27+133,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 비슬로64길 56-3,대구광역시 달성군 유가읍 금리 1090-5,35.673251,128.44884,2,2,Y,1019,2,2,2,녹색+적색,27+133,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노대로 195,대구광역시 달성군 유가읍 상리 932-1,35.689113,128.469726,3,2,Y,270,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,75+3+12+3+67,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로10길 1,대구광역시 달성군 유가읍 용리 894,35.689056,128.47005,3,2,Y,271,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,75+3+12+3+67,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로10길 1,대구광역시 달성군 유가읍 용리 894,35.689472,128.470047,3,2,Y,274,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,75+3+12+3+67,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노대로 195,대구광역시 달성군 유가읍 봉리 657,35.689529,128.469736,3,2,Y,275,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,75+3+12+3+67,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로12길 4,대구광역시 달성군 유가읍 용리 887,35.69341,128.469988,3,2,Y,286,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,67+3+15+3+72,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로12길 3,대구광역시 달성군 유가읍 용리 886,35.693774,128.469987,3,2,Y,287,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,67+3+15+3+72,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노대로5길 58,대구광역시 달성군 유가읍 봉리 657,35.693828,128.469708,3,2,Y,290,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,67+3+15+3+72,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노북로9길 42,대구광역시 달성군 유가읍 봉리 657,35.693463,128.469711,3,2,Y,291,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,67+3+15+3+72,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 테크노순환로 423,대구광역시 달성군 유가읍 쌍계리 654,35.700536,128.467734,3,2,Y,302,1,4,3,녹색/녹색화살표+황색+적색,27+4+129,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,1,대구광역시 달성군 유가읍 현풍로47길 69,대구광역시 달성군 유가읍 쌍계리 654,35.700904,128.46752,3,2,Y,308,1,4,3,녹색/녹색화살표+황색+적색,27+4+129,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 휴양림길 694-11,대구광역시 달성군 유가읍 쌍계리 654,35.700982,128.467919,3,2,Y,314,1,4,3,녹색/녹색화살표+황색+적색,17+4+139,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로 423,대구광역시 달성군 유가읍 쌍계리 647,35.700658,128.468116,3,2,Y,317,1,4,3,녹색/녹색화살표+황색+적색,17+4+139,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로8길 8,대구광역시 달성군 유가읍 금리 1172,35.681092,128.464971,3,2,Y,330,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,87+3+12+3+55,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
대구광역시,달성군,군도,,테크노순환로,2,대구광역시 달성군 유가읍 테크노순환로8길 9,대구광역시 달성군 유가읍 용리 894-2,35.681253,128.465308,3,2,Y,333,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,87+3+12+3+55,2,3,1,N,0:00,0:00,N,N,N,,대구광역시,053-803-5426,2023-03-23
